name,year,value,lastvalue,rank
Turkey,1977,78.671997,72.381897,31
Turkey,1988,120.2198,124.4717,29
Turkey,1993,156.0116,148.847,24
Turkey,2008,290.46021,289.69711,22
Turkey,2002,208.48869,197.4086,22
Turkey,1952,10.4754,10.1896,37
Turkey,1950,9.4861002,9.4861002,37
Turkey,1985,103.3806,94.890999,29
Turkey,1999,194.16789,197.25571,22
Turkey,2000,218.6434,194.16789,22
Turkey,2001,197.4086,218.6434,22
Turkey,1991,142.35851,139.14529,25
Turkey,2003,219.6109,208.48869,22
Turkey,1983,89.454697,84.822899,31
Turkmenistan,1962,16.622999,15.8374,44
Turkmenistan,1963,17.827,16.622999,44
Turkmenistan,1973,28.8603,27.7166,45
Turkmenistan,1952,8.3577003,7.8045001,45
Turkmenistan,1983,37.308899,36.774502,50
Turkmenistan,1959,14.748,14.0264,41
Turkmenistan,1964,18.959,17.827,44
Turkmenistan,1960,15.3562,14.748,42
Turkmenistan,1961,15.8374,15.3562,42
Turkmenistan,1977,33.7575,32.660599,46
Turkmenistan,1968,22.835199,22.211,45
Turkmenistan,1979,35.383301,34.901798,47
Turkmenistan,1957,13.1403,12.0074,40
Turkmenistan,1954,9.6578999,8.8424997,40
Turkmenistan,1981,36.088402,36.7855,48
Turkmenistan,1974,29.9498,28.8603,44
Turkmenistan,2011,63.0271,57.843498,50
Turkmenistan,1967,22.211,21.2411,44
Turkmenistan,1975,31.4704,29.9498,43
Turkmenistan,1958,14.0264,13.1403,40
Turkmenistan,1976,32.660599,31.4704,43
Turkmenistan,1965,20.112801,18.959,44
Turkmenistan,1955,10.9516,9.6578999,41
Turkmenistan,1950,7.2009001,7.2009001,45
Turkmenistan,2012,65.211403,63.0271,50
Turkmenistan,1978,34.901798,33.7575,47
Turkmenistan,1982,36.774502,36.088402,49
Turkmenistan,1970,25.0133,23.781,45
Turkmenistan,1953,8.8424997,8.3577003,42
Turkmenistan,1971,26.317801,25.0133,43
Turkmenistan,1966,21.2411,20.112801,44
Turkmenistan,1972,27.7166,26.317801,44
Turkmenistan,1969,23.781,22.835199,45
Turkmenistan,1980,36.7855,35.383301,49
Turkmenistan,1951,7.8045001,7.2009001,46
Turkmenistan,1956,12.0074,10.9516,40
Ukraine,1968,378.366,368.02539,8
Ukraine,1960,254.5164,244.46201,7
Ukraine,1984,623.91083,618.26703,6
Ukraine,2002,302.50769,299.24091,18
Ukraine,2006,317.12439,311.66119,20
Ukraine,1966,351.96109,333.28351,7
Ukraine,2004,317.4881,334.21811,19
Ukraine,1973,478.20432,459.25931,8
Ukraine,1990,699.68793,704.81061,6
Ukraine,1982,609.4256,598.02509,6
Ukraine,1992,569.48743,663.7345,7
Ukraine,1975,521.43927,496.24829,7
Ukraine,2001,299.24091,294.60541,18
Ukraine,1962,275.46851,262.4693,8
Ukraine,1991,663.7345,699.68793,6
Ukraine,1965,333.28351,314.1817,8
Ukraine,1967,368.02539,351.96109,8
Ukraine,1951,129.41161,119.4075,7
Ukraine,2012,286.30899,290.62949,21
Ukraine,1983,618.26703,609.4256,6
Ukraine,1980,609.60101,586.34912,6
Ukraine,1971,436.07379,414.45889,8
Ukraine,1999,303.34561,306.95459,17
Ukraine,2000,294.60541,303.34561,20
Ukraine,1959,244.46201,232.52029,7
Ukraine,2003,334.21811,302.50769,16
Ukraine,1986,675.24768,672.92578,6
Ukraine,1995,396.5686,413.82919,10
Ukraine,1964,314.1817,295.42261,8
Ukraine,1950,119.4075,119.4075,7
Ukraine,1969,394.04501,378.366,8
Ukraine,1987,704.11859,675.24768,6
Ukraine,1989,704.81061,719.86682,6
Ukraine,1963,295.42261,275.46851,8
Ukraine,1956,199.0699,181.5667,7
Ukraine,1957,217.8436,199.0699,7
Ukraine,1998,306.95459,326.25919,16
Ukraine,1978,578.33972,559.35431,7
Ukraine,1954,160.1237,146.6122,8
Ukraine,1993,494.00461,569.48743,8
Ukraine,1977,559.35431,541.1731,7
Ukraine,2005,311.66119,317.4881,20
Ukraine,2009,257.23019,312.4743,22
Ukraine,1996,343.24881,396.5686,13
Ukraine,1953,146.6122,138.58009,7
Ukraine,1958,232.52029,217.8436,7
Ukraine,1961,262.4693,254.5164,8
Ukraine,1985,672.92578,623.91083,6
Ukraine,1974,496.24829,478.20432,7
Ukraine,1981,598.02509,609.60101,6
Ukraine,2008,312.4743,321.4046,20
Ukraine,1988,719.86682,704.11859,6
Ukraine,1994,413.82919,494.00461,9
Ukraine,2007,321.4046,317.12439,20
Ukraine,1955,181.5667,160.1237,7
Ukraine,1972,459.25931,436.07379,8
Ukraine,2011,290.62949,276.37189,21
Ukraine,1997,326.25919,343.24881,14
Ukraine,2010,276.37189,257.23019,22
Ukraine,1976,541.1731,521.43927,7
Ukraine,1952,138.58009,129.41161,7
Ukraine,1979,586.34912,578.33972,7
Ukraine,1970,414.45889,394.04501,8
United Arab Emirates,2008,156.7681,134.6931,30
United Arab Emirates,2000,90.979599,87.702599,35
United Arab Emirates,1992,60.043499,61.817299,41
United Arab Emirates,2009,158.78011,156.7681,30
United Arab Emirates,2001,90.237297,90.979599,36
United Arab Emirates,2003,106.9423,100.5838,34
United Arab Emirates,1997,82.063202,81.219803,38
United Arab Emirates,2011,168.7189,163.0054,30
United Arab Emirates,1988,51.635799,49.973301,50
United Arab Emirates,2004,112.4196,106.9423,34
United Arab Emirates,1993,62.6096,60.043499,41
United Arab Emirates,1990,55.668301,56.567501,47
United Arab Emirates,1996,81.219803,73.244698,38
United Arab Emirates,1982,35.937099,31.943001,50
United Arab Emirates,2007,134.6931,123.5274,31
United Arab Emirates,1984,45.992802,36.864399,45
United Arab Emirates,2002,100.5838,90.237297,34
United Arab Emirates,2010,163.0054,158.78011,30
United Arab Emirates,1991,61.817299,55.668301,44
United Arab Emirates,1987,49.973301,50.397999,49
United Arab Emirates,1989,56.567501,51.635799,46
United Arab Emirates,2006,123.5274,115.6469,31
United Arab Emirates,1995,73.244698,68.7314,40
United Arab Emirates,1999,87.702599,85.8918,34
United Arab Emirates,1986,50.397999,49.223099,46
United Arab Emirates,1985,49.223099,45.992802,47
United Arab Emirates,2005,115.6469,112.4196,33
United Arab Emirates,1998,85.8918,82.063202,36
United Arab Emirates,2012,181.2981,168.7189,29
United Arab Emirates,1994,68.7314,62.6096,41
United Kingdom,1996,546.01508,526.67352,7
United Kingdom,1951,544.83313,500.4364,3
United Kingdom,2012,463.4556,441.93021,12
United Kingdom,2000,533.82172,526.13458,8
United Kingdom,1952,528.42938,544.83313,3
United Kingdom,1966,618.05823,622.1106,4
United Kingdom,2006,543.2663,541.5545,8
United Kingdom,2008,509.82349,530.02087,10
United Kingdom,1979,632.5625,600.02258,6
United Kingdom,1994,537.8985,543.00537,7
United Kingdom,1960,583.82178,546.50031,5
United Kingdom,1987,573.99469,569.78943,7
United Kingdom,1950,500.4364,500.4364,3
United Kingdom,1962,592.87549,588.45673,4
United Kingdom,2002,530.66083,546.1535,8
United Kingdom,1963,603.32892,592.87549,4
United Kingdom,1961,588.45673,583.82178,4
United Kingdom,1990,556.57428,563.16827,8
United Kingdom,2010,478.90231,461.83679,10
United Kingdom,1977,603.14172,593.14288,6
United Kingdom,1957,570.39691,574.00958,4
United Kingdom,2005,541.5545,543.62,8
United Kingdom,2007,530.02087,543.2663,9
United Kingdom,1973,646.61877,615.09149,6
United Kingdom,1976,593.14288,587.90619,6
United Kingdom,1968,606.22351,592.03638,4
United Kingdom,1993,543.00537,554.73499,7
United Kingdom,1971,632.26923,649.5722,6
United Kingdom,1978,600.02258,603.14172,6
United Kingdom,1995,526.67352,537.8985,7
United Kingdom,2009,461.83679,509.82349,10
United Kingdom,1983,548.00409,549.1496,7
United Kingdom,1958,555.93512,570.39691,4
United Kingdom,1972,615.09149,632.26923,6
United Kingdom,1965,622.1106,607.85388,4
United Kingdom,1967,592.03638,618.05823,4
United Kingdom,1953,540.08832,528.42938,3
United Kingdom,1992,554.73499,570.62958,8
United Kingdom,2004,543.62,542.67938,8
United Kingdom,1984,531.39673,548.00409,7
United Kingdom,1956,574.00958,576.64032,4
United Kingdom,1954,552.71069,540.08832,4
United Kingdom,1982,549.1496,569.13733,7
United Kingdom,1981,569.13733,578.47931,7
United Kingdom,1970,649.5722,626.86639,6
United Kingdom,1991,570.62958,556.57428,8
United Kingdom,1955,576.64032,552.71069,4
United Kingdom,1964,607.85388,603.32892,4
United Kingdom,1999,526.13458,528.84448,7
United Kingdom,1985,555.8457,531.39673,7
United Kingdom,1969,626.86639,606.22351,5
United Kingdom,2001,546.1535,533.82172,7
United Kingdom,1980,578.47931,632.5625,7
United Kingdom,1986,569.78943,555.8457,7
United Kingdom,1989,563.16827,574.0437,8
United Kingdom,1975,587.90619,608.13318,6
United Kingdom,1988,574.0437,573.99469,7
United Kingdom,1998,528.84448,524.23523,7
United Kingdom,2003,542.67938,530.66083,8
United Kingdom,2011,441.93021,478.90231,13
United Kingdom,1997,524.23523,546.01508,7
United Kingdom,1959,546.50031,555.93512,5
United Kingdom,1974,608.13318,646.61877,6
United States,1990,4912.6816,4980.8706,1
United States,1982,4399.7251,4634.2822,1
United States,1965,3370.9607,3234.9163,1
United States,1951,2569.6658,2492.8208,1
United States,1950,2492.8208,2492.8208,1
United States,2012,5122.9092,5334.3188,2
United States,1955,2680.0769,2444.1006,1
United States,1957,2785.054,2806.3711,1
United States,1989,4980.8706,4922.5859,1
United States,1956,2806.3711,2680.0769,1
United States,1961,2849.9507,2858.0154,1
United States,1958,2706.8276,2785.054,1
United States,1993,5057.4053,4934.9575,1
United States,2005,5830.4834,5820.2979,2
United States,1996,5359.2681,5193.6997,1
United States,1968,3800.4033,3666.301,1
United States,1988,4922.5859,4711.5439,1
United States,1985,4586.7505,4563.3887,1
United States,1976,4661.8057,4392.3477,1
United States,1995,5193.6997,5140.2144,1
United States,2009,5224.0552,5638.2695,2
United States,1994,5140.2144,5057.4053,1
United States,1969,3993.1409,3800.4033,1
United States,1952,2499.4014,2569.6658,1
United States,1974,4585.7383,4737.2393,1
United States,1971,4327.6265,4299.1143,1
United States,1977,4853.3291,4661.8057,1
United States,1959,2792.873,2706.8276,1
United States,1954,2444.1006,2562.1289,1
United States,2003,5733.5669,5656.2334,1
United States,1978,4872.8604,4853.3291,1
United States,1980,4703.2822,4907.5747,1
United States,1972,4570.2026,4327.6265,1
United States,1986,4563.6489,4586.7505,1
United States,1960,2858.0154,2792.873,1
United States,1984,4563.3887,4372.2925,1
United States,1991,4878.6748,4912.6816,1
United States,1975,4392.3477,4585.7383,1
United States,1963,3096.0288,2961.842,1
United States,2007,5818.1865,5741.3823,2
United States,2006,5741.3823,5830.4834,2
United States,1998,5527.8657,5538.4546,1
United States,1983,4372.2925,4399.7251,1
United States,1987,4711.5439,4563.6489,1
United States,2010,5469.9155,5224.0552,2
United States,1992,4934.9575,4878.6748,1
United States,1997,5538.4546,5359.2681,1
United States,2000,5747.8545,5555.7168,1
United States,1966,3538.7314,3370.9607,1
United States,1973,4737.2393,4570.2026,1
United States,2002,5656.2334,5728.1758,1
United States,1967,3666.301,3538.7314,1
United States,1962,2961.842,2849.9507,1
United States,1979,4907.5747,4872.8604,1
United States,1981,4634.2822,4703.2822,1
United States,1999,5555.7168,5527.8657,1
United States,2004,5820.2979,5733.5669,1
United States,2011,5334.3188,5469.9155,2
United States,2001,5728.1758,5747.8545,1
United States,2008,5638.2695,5818.1865,2
United States,1953,2562.1289,2499.4014,1
United States,1970,4299.1143,3993.1409,1
United States,1964,3234.9163,3096.0288,1
Uzbekistan,1954,33.739201,30.870701,23
Uzbekistan,1976,114.9365,110.7808,23
Uzbekistan,1962,58.4156,55.602299,22
Uzbekistan,1989,149.3674,152.4987,25
Uzbekistan,1966,74.738602,70.721703,21
Uzbekistan,1999,121.6977,119.2728,27
Uzbekistan,1993,116.4017,117.0685,29
Uzbekistan,1965,70.721703,66.618401,21
Uzbekistan,1987,149.177,143.1109,25
Uzbekistan,2003,121.0026,126.1632,32
Uzbekistan,1990,124.3714,149.3674,28
Uzbekistan,1995,103.2728,114.8326,31
Uzbekistan,2008,116.4603,114.179,34
Uzbekistan,1959,51.657799,49.0802,20
Uzbekistan,1956,41.964298,38.271702,22
Uzbekistan,1952,29.164499,27.223301,23
Uzbekistan,1971,92.618301,88.025902,23
Uzbekistan,1981,126.8579,129.24429,24
Uzbekistan,1953,30.870701,29.164499,24
Uzbekistan,1998,119.2728,107.2851,30
Uzbekistan,1951,27.223301,25.1047,23
Uzbekistan,1997,107.2851,104.4351,32
Uzbekistan,1974,105.4136,101.5586,23
Uzbekistan,1973,101.5586,97.522102,23
Uzbekistan,1969,83.678802,80.368698,23
Uzbekistan,2000,119.7851,121.6977,30
Uzbekistan,1977,118.7773,114.9365,23
Uzbekistan,1972,97.522102,92.618301,23
Uzbekistan,2006,113.3396,111.0945,34
Uzbekistan,1979,124.3559,122.7421,24
Uzbekistan,1985,142.5594,132.3107,24
Uzbekistan,1978,122.7421,118.7773,23
Uzbekistan,1975,110.7808,105.4136,23
Uzbekistan,1986,143.1109,142.5594,24
Uzbekistan,1967,78.166702,74.738602,22
Uzbekistan,2004,117.7145,121.0026,33
Uzbekistan,2009,105.9648,116.4603,35
Uzbekistan,1994,114.8326,116.4017,31
Uzbekistan,1970,88.025902,83.678802,24
Uzbekistan,1988,152.4987,149.177,25
Uzbekistan,2007,114.179,113.3396,33
Uzbekistan,2010,103.5858,105.9648,37
Uzbekistan,1984,132.3107,131.10159,25
Uzbekistan,1955,38.271702,33.739201,22
Uzbekistan,1980,129.24429,124.3559,25
Uzbekistan,1992,117.0685,127.9199,27
Uzbekistan,2012,116.0443,112.6981,35
Uzbekistan,1968,80.368698,78.166702,22
Uzbekistan,2011,112.6981,103.5858,37
Uzbekistan,1996,104.4351,103.2728,31
Uzbekistan,2001,121.2332,119.7851,31
Uzbekistan,1963,62.640099,58.4156,20
Uzbekistan,1964,66.618401,62.640099,20
Uzbekistan,1961,55.602299,53.8601,21
Uzbekistan,2005,111.0945,117.7145,34
Uzbekistan,1958,49.0802,45.947399,21
Uzbekistan,1957,45.947399,41.964298,21
Uzbekistan,1983,131.10159,129.1869,25
Uzbekistan,1982,129.1869,126.8579,25
Uzbekistan,1950,25.1047,25.1047,23
Uzbekistan,1991,127.9199,124.3714,27
Uzbekistan,1960,53.8601,51.657799,20
Uzbekistan,2002,126.1632,121.2332,29
Venezuela,2004,138.21381,133.3559,29
Venezuela,1952,14.9821,13.9012,31
Venezuela,1998,148.0472,147.4404,25
Venezuela,2012,207.054,183.70219,27
Venezuela,1962,19.877199,22.5226,38
Venezuela,1988,106.906,105.418,32
Venezuela,2006,156.3481,165.4865,29
Venezuela,1972,55.217602,53.466,32
Venezuela,1967,30.4515,26.461399,37
Venezuela,1950,10.4607,10.4607,31
Venezuela,1984,100.8,100.0501,30
Venezuela,1997,147.4404,142.0459,25
Venezuela,1978,77.307404,71.474503,33
Venezuela,1951,13.9012,10.4607,31
Venezuela,2011,183.70219,200.16991,28
Venezuela,2002,141.6557,143.7598,25
Venezuela,2000,140.34579,131.2178,26
Venezuela,1964,25.387899,25.9118,38
Venezuela,1991,114.9101,114.8375,31
Venezuela,1969,34.606499,31.8841,38
Venezuela,1986,103.9629,100.6814,31
Venezuela,1995,129.5049,121.6314,26
Venezuela,1975,64.544098,65.360397,32
Venezuela,1973,64.310097,55.217602,31
Venezuela,1989,109.2209,106.906,32
Venezuela,1960,25.219299,29.4732,31
Venezuela,1959,29.4732,15.9274,28
Venezuela,1980,99.4571,87.262199,29
Venezuela,2003,133.3559,141.6557,29
Venezuela,1994,121.6314,121.0121,28
Venezuela,1963,25.9118,19.877199,34
Venezuela,1982,101.662,100.0568,29
Venezuela,1957,26.2672,24.354601,29
Venezuela,1979,87.262199,77.307404,29
Venezuela,1990,114.8375,109.2209,30
Venezuela,1965,28.6525,25.387899,34
Venezuela,1970,38.189899,34.606499,38
Venezuela,1999,131.2178,148.0472,26
Venezuela,1983,100.0501,101.662,30
Venezuela,1976,69.262398,64.544098,33
Venezuela,2008,192.67149,154.63361,27
Venezuela,1961,22.5226,25.219299,34
Venezuela,1956,24.354601,23.3617,30
Venezuela,1955,23.3617,16.473301,30
Venezuela,1966,26.461399,28.6525,40
Venezuela,1993,121.0121,115.5886,27
Venezuela,2009,191.1819,192.67149,26
Venezuela,2010,200.16991,191.1819,26
Venezuela,1974,65.360397,64.310097,31
Venezuela,2001,143.7598,140.34579,25
Venezuela,1968,31.8841,30.4515,38
Venezuela,1954,16.473301,15.2203,31
Venezuela,1971,53.466,38.189899,32
Venezuela,1953,15.2203,14.9821,31
Venezuela,1958,15.9274,26.2672,36
Venezuela,1992,115.5886,114.9101,29
Venezuela,2005,165.4865,138.21381,27
Venezuela,1981,100.0568,99.4571,29
Venezuela,1985,100.6814,100.8,30
Venezuela,2007,154.63361,156.3481,29
Venezuela,1987,105.418,103.9629,32
Venezuela,1996,142.0459,129.5049,26
Venezuela,1977,71.474503,69.262398,33
Vietnam,1966,19.181,13.1538,46
Vietnam,2002,68.083504,57.470001,43
Vietnam,2009,139.1825,122.8766,32
Vietnam,1969,27.058599,23.6035,41
Vietnam,2008,122.8766,110.8894,32
Vietnam,2005,95.732597,87.033302,38
Vietnam,1968,23.6035,22.966,43
Vietnam,2007,110.8894,99.871201,34
Vietnam,2003,73.372002,68.083504,42
Vietnam,2001,57.470001,51.3587,48
Vietnam,1967,22.966,19.181,43
Vietnam,2012,173.0497,164.707,31
Vietnam,2006,99.871201,95.732597,37
Vietnam,2011,164.707,158.72391,31
Vietnam,1970,28.176201,27.058599,42
Vietnam,2004,87.033302,73.372002,38
Vietnam,2010,158.72391,139.1825,31
